@relation mfeat-karhunen

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.214678,0.189525,0.587437,0.470725,0.441953,0.53629,0.118933,0.420872,0.398202,0.451099,0.285316,0.397291,0.506828,0.39708,0.290651,0.570397,0.462294,0.358783,0.693156,0.661348,0.510954,0.436919,0.706297,0.525917,0.31463,0.586935,0.513657,0.495706,0.64431,0.552889,0.479784,0.722809,0.562852,0.533569,0.534399,0.443612,0.299226,0.40558,0.659909,0.547028,0.633707,0.570915,0.535392,0.514691,0.531005,0.242971,0.305706,0.497723,0.33086,0.579058,0.375318,0.452162,0.596062,0.127843,0.488935,0.610871,0.653991,0.335147,0.383674,0.542144,0.447508,0.662506,0.638295,0.535983,1
0.308328,0.332413,0.480089,0.418545,0.442997,0.411849,0.106815,0.4438,0.50405,0.33391,0.337769,0.516991,0.643471,0.580229,0.216504,0.233049,0.628282,0.445653,0.76422,0.803632,0.52627,0.416369,0.440435,0.608529,0.367318,0.630413,0.594095,0.486988,0.658624,0.469685,0.527443,0.51559,0.526545,0.572583,0.562175,0.675172,0.409022,0.122592,0.772831,0.386132,0.543265,0.544043,0.674188,0.49573,0.544389,0.463632,0.29178,0.402007,0.355472,0.577012,0.353225,0.432489,0.574133,0.448635,0.55618,0.741657,0.352945,0.293746,0.600909,0.798112,0.698405,0.585602,0.416695,0.419575,1
0.136334,0.35407,0.629533,0.42267,0.506085,0.584662,0.245692,0.54039,0.318695,0.61688,0.195632,0.517765,0.556953,0.559741,0.384055,0.364222,0.556776,0.282622,0.518591,0.707799,0.279548,0.674522,0.657026,0.495482,0.390626,0.599336,0.671799,0.398081,0.486533,0.516074,0.220481,0.314621,0.522068,0.471364,0.490236,0.475268,0.574637,0.409201,0.49364,0.273339,0.477115,0.590341,0.312908,0.359824,0.424925,0.88186,0.454333,0.57471,0.644723,0.765495,0.568274,0.318141,0.585442,0.427922,0.463537,0.476721,0.375277,0.511984,0.497353,0.35455,0.459965,0.353829,0.666181,0.273314,1
0.382807,0.415567,0.37482,0.430345,0.413588,0.690731,0.116144,0.416107,0.337859,0.660442,0.279819,0.642897,0.501368,0.588667,0.394078,0.356983,0.643792,0.199141,0.787101,0.890279,0.543888,0.577541,0.468004,0.668653,0.686063,0.662087,0.590477,0.4157,0.252492,0.637941,0.443839,0.283825,0.417192,0.51027,0.493394,0.32588,0.411212,0.255204,0.611754,0.264199,0.518009,0.48853,0.541389,0.559124,0.391795,0.496618,0.554947,0.662777,0.442922,0.553979,0.562515,0.354004,0.631104,0.470191,0.605022,0.560475,0.531148,0.389969,0.798294,0.493768,0.422586,0.379936,0.319399,0.285175,1
0.211827,0.189271,0.601058,0.361213,0.490801,0.538304,0.284569,0.285572,0.468195,0.595313,0.353131,0.457952,0.644098,0.481815,0.207205,0.256876,0.539115,0.396072,0.752309,0.780233,0.493423,0.446157,0.377829,0.601504,0.500839,0.60278,0.594344,0.37056,0.350693,0.330791,0.440296,0.524322,0.450884,0.662102,0.625411,0.597006,0.550975,0.314518,0.606258,0.099171,0.374554,0.637075,0.635662,0.532882,0.486836,0.521698,0.261778,0.401395,0.494368,0.560542,0.575678,0.634483,0.755578,0.410535,0.578254,0.602644,0.452805,0.577617,0.496698,0.340892,0.500388,0.768988,0.484299,0.525483,1
0.156271,0.299676,0.750198,0.362001,0.585208,0.653135,0.363115,0.308623,0.379577,0.72477,0.311089,0.578229,0.53898,0.546927,0.375263,0.563114,0.56876,0.325541,0.398867,0.711235,0.237962,0.551718,0.716849,0.628796,0.423648,0.698718,0.522651,0.561676,0.684979,0.591736,0.373995,0.436183,0.683767,0.687861,0.630794,0.322141,0.455916,0.526334,0.533808,0.333131,0.615443,0.646547,0.558054,0.539478,0.752547,0.582394,0.494722,0.708707,0.495185,0.486384,0.552787,0.447409,0.778264,0.543692,0.509471,0.359687,0.611643,0.618425,0.500282,0.345321,0.510643,0.488901,0.64109,0.307787,1
0.163402,0.474721,0.527527,0.403324,0.433477,0.645118,0.306593,0.44159,0.28625,0.703558,0.373196,0.686952,0.296996,0.663131,0.55745,0.419832,0.620292,0.222257,0.607101,0.78185,0.302794,0.767474,0.735104,0.737334,0.454281,0.723848,0.565154,0.494609,0.568376,0.580904,0.143448,0.426266,0.476668,0.407246,0.452568,0.264282,0.52246,0.391702,0.514068,0.640619,0.691554,0.540831,0.538056,0.319453,0.473536,0.649014,0.429875,0.598136,0.608905,0.477342,0.567756,0.364151,0.587406,0.277709,0.388992,0.622888,0.493927,0.512335,0.501615,0.574281,0.502466,0.583188,0.425153,0.244166,1
0.191741,0.311298,0.745065,0.40178,0.442295,0.378846,0.31838,0.66871,0.458172,0.471984,0.304282,0.602995,0.364228,0.884665,0.226499,0.376657,0.296546,0.407948,0.359551,0.545492,0.750205,0.69015,0.61104,0.563433,0.605408,0.636806,0.699024,0.263667,0.251599,0.670418,0.382186,0.540242,0.637643,0.568762,0.610095,0.100335,0.546202,0.332793,0.63389,0.364295,0.493739,0.581318,0.605535,0.523542,0.48487,0.623908,0.615576,0.670159,0.587626,0.594926,0.595176,0.616713,0.793028,0.488608,0.462444,0.319722,0.628474,0.496261,0.61997,0.394473,0.745095,0.545742,0.587513,0.38034,1
0.165166,0.493358,0.712479,0.433267,0.452349,0.522431,0.255566,0.380606,0.392998,0.522296,0.366169,0.681898,0.370282,0.688006,0.463369,0.382941,0.715183,0.229688,0.435399,0.798587,0.556972,0.655118,0.767596,0.687486,0.566644,0.703947,0.766686,0.518167,0.530879,0.650764,0.265592,0.374783,0.690367,0.539995,0.587715,0.377826,0.441315,0.336055,0.665944,0.327185,0.495409,0.58404,0.492589,0.441448,0.551225,0.599463,0.404884,0.564257,0.451328,0.629683,0.493335,0.362279,0.453051,0.55765,0.336542,0.51756,0.483319,0.427639,0.658679,0.509223,0.61464,0.519149,0.496712,0.329289,1
0.233329,0.176692,0.756174,0.393233,0.509195,0.458151,0.307656,0.464969,0.371497,0.388021,0.325583,0.563043,0.525014,0.3623,0.431883,0.440649,0.612355,0.634202,0.638895,0.724855,0.454464,0.408122,0.614589,0.810234,0.461851,0.531155,0.589292,0.451526,0.483233,0.624401,0.514736,0.483985,0.246029,0.482602,0.653752,0.61462,0.365405,0.510897,0.552256,0.498275,0.517562,0.552798,0.857137,0.590399,0.442232,0.371881,0.321798,0.263852,0.332602,0.508959,0.5293,0.309118,0.483349,0.520236,0.497885,0.529986,0.436055,0.739029,0.639806,0.442722,0.469169,0.883164,0.58042,0.735211,1
0.14813,0.469238,0.649707,0.414675,0.513834,0.770743,0.37791,0.456203,0.315661,0.730987,0.368367,0.738984,0.44409,0.586349,0.63329,0.518013,0.522189,0.283874,0.587657,0.770352,0.220802,0.720518,0.714079,0.598153,0.532322,0.657876,0.499605,0.446389,0.650166,0.663846,0.222597,0.488519,0.603201,0.414022,0.534184,0.457501,0.629798,0.446377,0.593862,0.489292,0.618958,0.775603,0.582499,0.37833,0.394463,0.595658,0.381837,0.446012,0.580164,0.637248,0.542919,0.367032,0.754182,0.577763,0.631803,0.409636,0.520642,0.378552,0.831047,0.315203,0.591038,0.592062,0.688642,0.204378,1
0.062669,0.234071,0.567265,0.36329,0.399374,0.638433,0.342889,0.485374,0.356053,0.695766,0.322121,0.564346,0.363246,0.660297,0.437998,0.611894,0.303059,0.42895,0.516927,0.647675,0.288042,0.496252,0.501269,0.466057,0.562392,0.550852,0.397402,0.207215,0.458704,0.700765,0.369666,0.364321,0.878922,0.551066,0.591739,0.49527,0.340559,0.522246,0.708997,0.731403,0.760111,0.552784,0.577519,0.389717,0.322709,0.834484,0.425931,0.393003,0.346739,0.459822,0.445889,0.445192,0.585254,0.751237,0.450258,0.16661,0.524435,0.519754,0.684371,0.419302,0.40038,0.507687,1,0.334515,1
0.310554,0.526345,0.522071,0.429424,0.451343,0.592969,0.647312,0.607907,0.357826,0.715819,0.418602,0.846133,0.291251,0.713064,0.614324,0.295717,0.631768,0.459119,0.699758,0.85286,0.508929,0.662865,0.908308,0.903824,0.653669,0.679545,0.929597,0.443595,0.520519,0.684719,0.28311,0.552508,0.405646,0.372227,0.549228,0.216784,0.424704,0.355793,0.591178,0.707981,0.50071,0.571749,0.630458,0.307506,0.431506,0.733769,0.573902,0.646797,0.601199,0.394966,0.800735,0.050211,0.92003,0.40491,0.605456,0.351408,0.48104,0.741133,0.762561,0.583884,0.467069,0.379475,0.757956,0.25502,1
0.207055,0.005581,0.650224,0.376909,0.407136,0.463519,0.312227,0.287688,0.329137,0.539328,0.389625,0.4092,0.445081,0.38787,0.384249,0.630152,0.177278,0.407599,0.612202,0.536461,0.575912,0.509617,0.594742,0.444853,0.204562,0.650992,0.336289,0.542163,0.515142,0.541354,0.248344,0.55743,0.736685,0.588962,0.64399,0.474934,0.375862,0.498271,0.665485,0.430761,0.540244,0.587161,0.443146,0.506153,0.584469,0.492566,0.570181,0.380106,0.388124,0.452741,0.508421,0.59755,0.467089,0.611538,0.511951,0.532646,0.72377,0.615969,0.471422,0.46345,0.352013,0.654773,0.631769,0.405715,1
0.273236,0.350109,0.492142,0.356621,0.25539,0.476814,0.181288,0.39946,0.38054,0.867084,0.218041,0.63342,0.250356,0.688766,0.441224,0.303666,0.606038,0.421034,0.779523,0.773373,0.389805,0.510825,0.46182,0.542612,0.449792,0.748193,0.530436,0.331073,0.260413,0.514099,0.326865,0.461962,0.507514,0.5896,0.363139,0.449688,0.671931,0.502603,0.55205,0.332336,0.315894,0.451859,0.567423,0.56176,0.420298,0.654407,0.358394,0.549811,0.38478,0.64821,0.694125,0.555493,0.586684,0.136978,0.648746,0.514464,0.335178,0.820819,0.537241,0.481362,0.621412,0.682131,0.630402,0.315422,1
0.303081,0.221187,0.637572,0.385675,0.375843,0.698851,0.255223,0.21629,0.289157,0.810424,0.2798,0.467312,0.610868,0.587392,0.34045,0.654039,0.205592,0.329462,0.674278,0.700086,0.404471,0.525439,0.48992,0.536556,0.458825,0.680489,0.33826,0.485621,0.53083,0.629304,0.333936,0.381207,0.648839,0.74032,0.633399,0.513539,0.434177,0.433836,0.510737,0.646268,0.518579,0.563145,0.631398,0.160294,0.45228,0.546756,0.705635,0.667583,0.391394,0.411887,0.51943,0.120206,0.699602,0.133614,0.341157,0.216969,0.47666,0.541727,0.615478,0.54774,0.385087,0.637323,0.686053,0.551391,1
0.098909,0.322587,0.544731,0.472137,0.389292,0.455816,0.02133,0.442364,0.423686,0.571303,0.498125,0.457192,0.350955,0.568189,0.422934,0.580786,0.615812,0.54112,0.55855,0.66969,0.507555,0.496436,0.587228,0.503731,0.442332,0.726588,0.551375,0.463402,0.54496,0.505922,0.568789,0.364559,0.584144,0.388571,0.549811,0.439751,0.369949,0.371679,0.741055,0.484333,0.678542,0.439707,0.472625,0.370555,0.5027,0.429162,0.431302,0.395291,0.391202,0.479501,0.524231,0.529355,0.583555,0.292145,0.348979,0.490096,0.400046,0.193187,0.186868,0.431886,0.436213,0.240339,0.531788,0.359834,1
0.082942,0.363676,0.707933,0.410528,0.54157,0.494715,0.247896,0.383345,0.392617,0.622396,0.366359,0.570311,0.431607,0.609944,0.462774,0.489344,0.71619,0.235496,0.421901,0.795996,0.47849,0.587465,0.766142,0.610893,0.476939,0.580551,0.546061,0.560462,0.601703,0.656718,0.366454,0.353118,0.576459,0.560401,0.529011,0.429006,0.492671,0.462358,0.520723,0.463294,0.638052,0.488318,0.425546,0.411238,0.606642,0.70281,0.606413,0.564235,0.455286,0.577918,0.503533,0.36685,0.440817,0.408673,0.295486,0.527924,0.334176,0.447573,0.240392,0.560235,0.606295,0.471289,0.459077,0.691605,1
0.157915,0.346605,0.472392,0.487704,0.515149,0.503289,0.090077,0.46587,0.327984,0.574725,0.331486,0.451182,0.466095,0.552911,0.431498,0.441841,0.653707,0.424471,0.565545,0.721973,0.323033,0.522935,0.543565,0.740629,0.550375,0.548141,0.459301,0.399693,0.622735,0.58695,0.256208,0.271891,0.516352,0.635307,0.457028,0.489998,0.291791,0.402037,0.532044,0.479341,0.800848,0.586809,0.568716,0.530086,0.427023,0.446726,0.53164,0.609751,0.492083,0.42475,0.654582,0.479452,0.624233,0.454219,0.258716,0.426762,0.372613,0.278011,0.425444,0.463969,0.179898,0.322008,0.288289,0.43188,1
0.184439,0.294845,0.703882,0.419281,0.591603,0.556493,0.26993,0.130063,0.34597,0.577877,0.436383,0.543367,0.643775,0.562314,0.529028,0.537462,0.645707,0.320677,0.419207,0.779052,0.557064,0.543302,0.774892,0.586822,0.561824,0.535301,0.55247,0.536321,0.665144,0.699018,0.385496,0.482276,0.666421,0.652619,0.556044,0.315952,0.436097,0.530644,0.616179,0.374581,0.390217,0.550212,0.357858,0.429643,0.63289,0.312856,0.556545,0.414715,0.504564,0.505882,0.449425,0.400753,0.727062,0.385347,0.404605,0.379955,0.481237,0.280047,0.436507,0.400244,0.686895,0.468748,0.533278,0.460662,1
0.260822,0.201967,0.681713,0.399857,0.42437,0.527568,0.30996,0.159089,0.382151,0.709497,0.314588,0.44628,0.574932,0.452182,0.370124,0.384161,0.673661,0.418827,0.66304,0.768487,0.407265,0.523756,0.414908,0.508965,0.337089,0.616124,0.612193,0.453913,0.532531,0.529846,0.242239,0.563628,0.467418,0.74576,0.300083,0.682892,0.505359,0.316638,0.674956,0.298442,0.145681,0.534913,0.784711,0.528177,0.390927,0.463126,0.337912,0.279955,0.358143,0.522446,0.750902,0.325388,0.426032,0.445398,0.642756,0.615551,0.436046,0.578561,0.573139,0.52436,0.625001,0.68144,0.417559,0.52696,1
0.161712,0.410036,0.668596,0.350691,0.466315,0.515789,0.533192,0.161509,0.373896,0.754562,0.735376,0.63959,0.330417,0.366557,0.533899,0.419168,0.780981,0.399481,0.739162,0.772962,0.369607,0.458836,0.817342,0.757489,0.39445,0.531062,0.49846,0.676319,0.54255,0.460753,0.320232,0.471559,0.186062,0.357595,0.606689,0.525241,0.196054,0.268488,0.404646,0.486824,0.459268,0.522606,0.613911,0.415471,0.660384,0.64365,0.600071,0.53897,0.607992,0.562673,0.331375,0.449604,0.626715,0.650284,0.543593,0.5714,0.357117,0.709314,0.446416,0.760908,0.539818,0.647607,0.528982,0.556572,1
0.317889,0.206776,0.397468,0.531899,0.31796,0.200795,0.176035,0.39787,0.574347,0.322732,0.42752,0.412825,0.674669,0.452799,0.325995,0.557062,0.30345,0.635621,0.626275,0.726923,0.544969,0.304766,0.574778,0.668466,0.215293,0.780502,0.303168,0.628665,0.660886,0.393996,0.359398,0.535025,0.262533,0.525971,0.539647,0.431219,0.315856,0.49795,0.622539,0.414462,0.613437,0.495942,0.540647,0.671575,0.644459,0.579942,0.325764,0.455143,0.394719,0.745345,0.408219,0.705067,0.477544,0.372633,0.561996,0.500707,0.40411,0.541322,0.527729,0.703478,0.526343,0.379221,0.611702,0.488743,1
0.275644,0.556978,0.604312,0.440822,0.477184,0.515367,0.555119,0.582963,0.339613,0.679323,0.347866,0.784368,0.355688,0.772565,0.363001,0.327285,0.601328,0.278684,0.50925,0.790376,0.449798,0.768662,0.952776,0.742133,0.620743,0.607792,0.894635,0.453977,0.446485,0.689053,0.122241,0.425601,0.672124,0.373645,0.710087,0.207771,0.394586,0.293971,0.569093,0.324024,0.649811,0.727832,0.472151,0.54781,0.589665,0.704898,0.418678,0.567023,0.587223,0.567631,0.639166,0.357019,0.850373,0.548885,0.376415,0.418835,0.695331,0.578167,0.522583,0.324917,0.417149,0.457176,0.665517,0.251143,1
0.194513,0.208869,0.628374,0.422695,0.314677,0.51496,0.179445,0.336702,0.339378,0.671406,0.327175,0.519709,0.482878,0.515753,0.369594,0.481199,0.520505,0.488438,0.79537,0.761411,0.466725,0.485329,0.345606,0.562293,0.696622,0.46219,0.635093,0.375786,0.399411,0.495595,0.430805,0.493154,0.44235,0.641984,0.429754,0.602978,0.50476,0.337134,0.396841,0.389877,0.543314,0.540307,0.636068,0.502721,0.340677,0.634474,0.231922,0.443345,0.317286,0.676564,0.488808,0.416941,0.702098,0.366024,0.339212,0.591918,0.614564,0.575107,0.614483,0.644114,0.446019,0.61416,0.44788,0.435326,1
0.11004,0.117722,0.665698,0.38305,0.487012,0.3793,0.205982,0.556909,0.401588,0.580711,0.276213,0.423997,0.39773,0.478415,0.405611,0.587969,0.315747,0.409165,0.569811,0.591651,0.519247,0.506446,0.582937,0.604352,0.416246,0.490299,0.493695,0.448376,0.450099,0.604601,0.441638,0.496153,0.355252,0.448863,0.596328,0.446642,0.407045,0.332429,0.527522,0.394975,0.672172,0.568047,0.511779,0.471799,0.674355,0.630226,0.423643,0.706767,0.2721,0.60641,0.551821,0.661891,0.550742,0.380115,0.260002,0.499909,0.306963,0.757175,0.505055,0.572769,0.526896,0.545961,0.857316,0.828373,1
0.459492,0.195489,0.436497,0.451887,0.24419,0.220587,0.274737,0.322712,0.493232,0.396792,0.450917,0.337997,0.903737,0.454311,0.443901,0.528402,0.5308,0.691908,0.68088,0.854797,0.679737,0.239751,0.508843,0.61867,0.282717,0.684564,0.477742,0.468502,0.802606,0.594461,0.427244,0.69577,0.373869,0.657767,0.487431,0.387746,0.45137,0.423551,0.593793,0.414712,0.435782,0.570677,0.442241,0.728682,0.470764,0.669873,0.272822,0.448226,0.30799,0.721506,0.368195,0.82943,0.523652,0.534217,0.608831,0.5818,0.443411,0.466033,0.646706,0.70876,0.414117,0.552348,0.227517,0.621497,1
0.164914,0.228597,0.759611,0.400633,0.549901,0.528356,0.395034,0.445311,0.421032,0.574399,0.284014,0.573812,0.594411,0.439015,0.309952,0.260962,0.603322,0.568169,0.549283,0.657758,0.357258,0.536915,0.426783,0.766057,0.585163,0.598801,0.674002,0.369403,0.444509,0.51395,0.434486,0.485566,0.335479,0.737534,0.626428,0.544188,0.499612,0.539485,0.248685,0.294912,0.502009,0.646669,0.711215,0.559622,0.512701,0.485237,0.35659,0.486916,0.532119,0.425022,0.686987,0.458543,0.53779,0.640276,0.516372,0.614985,0.427024,0.699284,0.490442,0.260258,0.7134,0.808303,0.268308,0.45023,1
0.124052,0.548244,0.585999,0.408619,0.491375,0.623021,0.388637,0.498551,0.339395,0.471775,0.443481,0.724742,0.393557,0.564549,0.695938,0.486485,0.766626,0.36846,0.510966,0.685592,0.2399,0.670248,0.712355,0.760099,0.455116,0.709852,0.679366,0.649796,0.65121,0.510486,0.228705,0.521008,0.602457,0.53363,0.447327,0.28139,0.493127,0.274642,0.601649,0.460302,0.834927,0.602681,0.527241,0.230749,0.396014,0.584147,0.573838,0.691708,0.579018,0.735231,0.657646,0.209754,0.598018,0.273915,0.418338,0.624817,0.32712,0.248694,0.605524,0.328104,0.537901,0.61445,0.603883,0.320751,1
0.199243,0.210767,0.743209,0.324392,0.51554,0.497871,0.251005,0.068331,0.388019,0.656849,0.406843,0.479947,0.636003,0.595366,0.483686,0.51331,0.472373,0.463561,0.473542,0.769288,0.500128,0.427145,0.685482,0.427037,0.387768,0.632442,0.617619,0.365915,0.767111,0.623411,0.319414,0.291827,0.617538,0.66635,0.517105,0.55553,0.473801,0.450436,0.581174,0.365055,0.402779,0.684991,0.537093,0.50923,0.615456,0.664417,0.563374,0.575096,0.368053,0.62126,0.466826,0.4834,0.90031,0.618242,0.515098,0.391969,0.503197,0.720632,0.715262,0.54586,0.595159,0.433182,0.345085,0.573859,1
0.13043,0.401973,0.564083,0.370606,0.417784,0.568421,0.198893,0.4158,0.387644,0.730524,0.365629,0.62106,0.227818,0.663509,0.491978,0.309307,0.655141,0.311001,0.619898,0.679959,0.323388,0.639104,0.705946,0.758533,0.448248,0.811472,0.532314,0.605806,0.432574,0.435852,0.287186,0.431482,0.463404,0.542526,0.417037,0.36831,0.489101,0.384154,0.495497,0.660915,0.544533,0.517155,0.5251,0.387949,0.555668,0.541242,0.448827,0.675878,0.432601,0.642438,0.521712,0.492278,0.687996,0.279336,0.447765,0.460565,0.480009,0.473617,0.492729,0.444565,0.557737,0.351805,0.596379,0.339228,1
0.149908,0.175329,0.913141,0.43892,0.479192,0.509172,0.444011,0.394991,0.553078,0.686846,0.261262,0.481151,0.525741,0.5957,0.486112,0.657703,0.209049,0.516086,0.457893,0.693043,0.482354,0.585772,0.577377,0.645325,0.362245,0.658368,0.448631,0.440462,0.53789,0.495938,0.477185,0.44627,0.569762,0.441493,0.694786,0.434385,0.612901,0.528834,0.445557,0.534123,0.317775,0.689027,0.409591,0.392635,0.606652,0.428696,0.524581,0.665609,0.544555,0.951025,0.514299,0.495212,0.463605,0.268503,0.25867,0.430563,0.460619,0.529093,0.346711,0.243072,0.347048,0.645206,0.75692,0.652047,1
0.171055,0.378355,0.596311,0.437988,0.434473,0.418547,0.287291,0.700634,0.396621,0.597186,0.256164,0.681791,0.341623,0.900571,0.411502,0.348811,0.495135,0.453863,0.472406,0.598753,0.566033,0.628503,0.644073,0.55597,0.706975,0.590305,0.829657,0.347388,0.465441,0.677441,0.420119,0.504533,0.791509,0.562234,0.354286,0.268123,0.447605,0.619422,0.62958,0.469634,0.538547,0.708772,0.572087,0.43181,0.395745,0.711445,0.561012,0.299714,0.549957,0.622539,0.626289,0.364444,0.846446,0.406478,0.518837,0.144305,0.371236,0.532721,0.632441,0.599053,0.406918,0.450836,0.800114,0.263456,1
0.150351,0.153589,0.660297,0.410907,0.456123,0.386185,0.154302,0.297087,0.430432,0.613907,0.376592,0.382252,0.546145,0.488137,0.298293,0.520101,0.509583,0.515856,0.618746,0.557403,0.640844,0.45535,0.642276,0.366739,0.387017,0.523954,0.490216,0.55653,0.601958,0.607795,0.364959,0.560761,0.473102,0.584723,0.567653,0.538401,0.345482,0.472503,0.730578,0.439453,0.430621,0.548935,0.51214,0.599088,0.663694,0.573319,0.315841,0.447559,0.325369,0.556545,0.517411,0.407633,0.681399,0.252465,0.606486,0.50017,0.491016,0.424593,0.68289,0.601468,0.483174,0.626703,0.55618,0.764074,1
0.227764,0.521753,0.455979,0.417912,0.486218,0.634296,0.263582,0.389352,0.196835,0.620583,0.286409,0.619736,0.442406,0.509207,0.510868,0.464027,0.673988,0.219574,0.668945,0.786461,0.275286,0.694916,0.7254,0.784305,0.576777,0.671677,0.493585,0.449851,0.645481,0.622743,0.343879,0.413049,0.594289,0.445168,0.581625,0.363879,0.382034,0.327594,0.477707,0.450371,0.784294,0.549655,0.49375,0.473293,0.414026,0.555626,0.542036,0.51735,0.410481,0.540882,0.471894,0.55837,0.704084,0.15327,0.239852,0.493327,0.458589,0.537119,0.419752,0.436917,0.346612,0.40838,0.385283,0.430735,1
0.176196,0.332441,0.578475,0.408911,0.501074,0.530332,0.061804,0.335444,0.358032,0.623435,0.399097,0.532795,0.352086,0.620743,0.584641,0.59393,0.583003,0.44843,0.603191,0.65703,0.341863,0.479404,0.64399,0.623639,0.52391,0.746881,0.510055,0.481067,0.537259,0.539973,0.368513,0.341649,0.548032,0.485407,0.66533,0.369008,0.176459,0.323671,0.55223,0.627797,0.789144,0.533168,0.615494,0.457363,0.509072,0.501185,0.644899,0.437454,0.565868,0.311183,0.422025,0.469761,0.768947,0.258181,0.420972,0.439715,0.31159,0.360186,0.42743,0.348723,0.339979,0.436226,0.720153,0.215929,1
0.093951,0.365763,0.670206,0.531481,0.34129,0.29781,0.129204,0.372725,0.518308,0.491271,0.348757,0.51423,0.455766,0.590919,0.418827,0.446059,0.696051,0.438474,0.358862,0.651185,0.630752,0.481629,0.600945,0.534424,0.500276,0.551996,0.514834,0.604782,0.545347,0.802163,0.415982,0.421712,0.564063,0.553836,0.519167,0.332467,0.467107,0.574274,0.833415,0.463377,0.445316,0.450432,0.277821,0.531577,0.605048,0.747732,0.558047,0.631686,0.277885,0.754714,0.549853,0.597015,0.625971,0.467236,0.447524,0.268262,0.392174,0.335311,0.362669,0.617143,0.671153,0.419912,0.422551,0.500039,1
0.368859,0.424682,0.465746,0.703483,0.3542,0.372262,0.047198,0.385447,0.577906,0.446789,0.413951,0.634882,0.561656,0.602516,0.37268,0.61339,0.497936,0.651161,0.706525,0.703935,0.558009,0.418695,0.451652,0.806673,0.30954,0.876389,0.370572,0.458101,0.49775,0.376356,0.469045,0.576374,0.585182,0.664158,0.564627,0.447558,0.433763,0.26431,0.801203,0.398258,0.702357,0.546706,0.581818,0.405076,0.546626,0.299582,0.461654,0.574411,0.234248,0.589066,0.510132,0.517493,0.681099,0.327064,0.717969,0.804962,0.328262,0.519022,0.600594,0.552089,0.540604,0.786122,0.75029,0.44434,1
0.171337,0.362006,0.624364,0.342632,0.572099,0.455777,0.172063,0.366779,0.473067,0.486594,0.321155,0.535454,0.480406,0.565696,0.369187,0.363244,0.69318,0.44447,0.565898,0.736106,0.395309,0.469803,0.56164,0.749135,0.47293,0.637865,0.729224,0.518158,0.420872,0.443942,0.566946,0.29883,0.629897,0.673193,0.441236,0.773355,0.313358,0.350935,0.618314,0.39464,0.54453,0.508721,0.519565,0.379975,0.364454,0.28787,0.488535,0.490154,0.113262,0.621588,0.527719,0.298301,0.665466,0.463906,0.603448,0.594643,0.149697,0.412674,0.407316,0.278021,0.709654,0.613256,0.630595,0.574812,1
0.279748,0.10504,0.484565,0.371138,0.396188,0.428311,0.110195,0.262161,0.392941,0.576674,0.376157,0.377198,0.597228,0.450274,0.426224,0.63354,0.492028,0.452353,0.669658,0.69636,0.518564,0.264038,0.548157,0.4161,0.335512,0.580832,0.499241,0.542703,0.612342,0.507483,0.472149,0.45359,0.49501,0.504013,0.506702,0.488615,0.263196,0.202946,0.534645,0.42093,0.598187,0.517591,0.384281,0.606594,0.589098,0.50732,0.38418,0.601829,0.39986,0.697503,0.307694,0.561958,0.625777,0.279194,0.551451,0.498006,0.510123,0.581678,0.54817,0.521106,0.460812,0.574687,0.589442,0.939017,1
0.184687,0.196679,0.76491,0.404815,0.539447,0.537418,0.278325,0.27461,0.351628,0.647273,0.273015,0.484354,0.510559,0.664342,0.402049,0.483841,0.463639,0.364921,0.469012,0.695012,0.369319,0.499569,0.632222,0.605426,0.425845,0.794129,0.374286,0.449091,0.399647,0.541435,0.458191,0.446263,0.464743,0.527536,0.617298,0.399383,0.460831,0.503954,0.671189,0.344015,0.418051,0.418117,0.605129,0.408018,0.542259,0.628963,0.431631,0.49163,0.453201,0.544808,0.515956,0.458151,0.432099,0.449638,0.374254,0.543065,0.56158,0.502777,0.590699,0.514692,0.553353,0.720675,0.520165,0.474966,1
